id,node_id,position
249827597,2563779067,4
249828510,2563791023,0
249828510,2563790969,1
249828510,2563790939,2
249828510,2563790979,3
249828510,2563791023,4
249828866,2563796555,0
249828866,2563796539,1
249828866,2563796552,2
249828866,2563796544,3
249828866,2563796612,4
249828866,2563796637,5
249828866,2563796566,6
249828866,2563796555,7
249829673,2563802693,0
249829673,2563802707,1
249829673,2563802732,2
249829673,2563802721,3
249829673,2563802693,4
249830375,2563811037,0
249830375,2563811079,1
249830375,2563811078,2
249830375,2563811089,3
249830375,2563811090,4
249830375,2563811038,5
249830375,2563811037,6
249830715,2563812068,0
249830715,2563812071,1
249830715,2563811996,2
249830715,2563811988,3
249830715,2563812118,4
249830715,2563812124,5
249830715,2563812068,6
249831269,2563816240,0
249831269,2563816191,1
249831269,2563816186,2
249831269,2563816235,3
249831269,2563816240,4
249831885,2563820978,0
249831885,2563821007,1
249831885,2563821034,2
249831885,2563820987,3
249831885,2563820978,4
249833523,2563831245,0
249833523,2563831270,1
249833523,2563831315,2
249833523,2563831284,3
249833523,2563831245,4
249833992,2563835205,0
249833992,2563835289,1
249833992,2563835283,2
249833992,2563835276,3
249833992,2563835266,4
249833992,2563835270,5
249833992,2563835195,6
249833992,2563835188,7
249833992,2563835336,8
249833992,2563835345,9
249833992,2563835302,10
249833992,2563835312,11
249833992,2563835319,12
249833992,2563835355,13
249833992,2563835359,14
249833992,2563835214,15
249833992,2563835205,16
249834813,2563841012,0
249834813,2563841025,1
249834813,2563841028,2
249834813,2563841015,3
249834813,2563841012,4
249842385,2563930923,0
249842385,2563930915,1
249842385,2563930884,2
249842385,2563930894,3
249842385,2563930923,4
249848279,2563990658,0
249848279,2563990671,1
249848279,2563990664,2
249848279,2563990677,3
249848279,2563990691,4
249848279,2563990675,5
249848279,2563990658,6
249903880,2564402600,0
249903880,2564402629,1
249903880,2564402686,2
249903880,2564402658,3
249903880,2564402600,4
249904248,2564403861,0
249904248,2564403872,1
249904248,2564403894,2
249904248,2564403875,3
249904248,2564403861,4
249905040,2564408786,0
249905040,2564408803,1
249905040,2564408824,2
249905040,2564408816,3
249905040,2564408786,4
249906191,2564431555,0
249906191,2564431585,1
249906191,2564431750,2
249906191,2564431716,3
249906191,2564431734,4
249906191,2564431718,5
249906191,2564431555,6
249906631,2564434342,0
249906631,2564434440,1
249906631,2564434480,2
249906631,2564434367,3
249906631,2564434342,4
249907065,2564434796,0
249907065,2564434875,1
249907065,2564430469,2
249907065,2564434852,3
249907065,2564434826,4
249907065,2564434813,5
249907065,2564434796,6
249908552,2564450063,0
249908552,2564450085,1
249908552,2564450112,2
249908552,2564450098,3
249908552,2564450063,4
249909357,2564457974,0
249909357,2564457966,1
249909357,2564457972,2
249909357,2564457970,3
249909357,2564457962,4
249909357,2564457953,5
249909357,2564457929,6
249909357,2564457942,7
249909357,2564457974,8
249909659,2564456481,0
249909659,2564456497,1
249909659,2564456488,2
249909659,2564456472,3
249909659,2564456475,4
249909659,2564456481,5
249910233,2564465148,0
249910233,2564465122,1
249910233,2564465007,2
249910233,2564465046,3
249910233,2564465148,4
249910556,2564467904,0
249910556,2564467943,1
249910556,2564467999,2
249910556,2564467952,3
249910556,2564467904,4
249912078,2564481414,0
249912078,2564481441,1
249912078,2564481478,2
249912078,2564481449,3
249912078,2564481414,4
249912417,2564482157,0
249912417,2564482171,1
249912417,2564482191,2
249912417,2564482177,3
249912417,2564482157,4
249913545,2564492132,0
249913545,2564492138,1
249913545,2564492133,2
249913545,2564492154,3
249913545,2564492192,4
249913545,2564492178,5
249913545,2564492162,6
249913545,2564492132,7
249913849,2564489269,0
249913849,2564489311,1
249913849,2564489333,2
249913849,2564489288,3
249913849,2564489269,4
249914807,2564500111,0
249914807,2564500130,1
249914807,2564500172,2
249914807,2564500159,3
249914807,2564500111,4
249915132,2564498002,0
249915132,2564498024,1
249915132,2564498114,2
249915132,2564498080,3
249915132,2564498002,4
249915873,2564506731,0
249915873,2564506709,1
249915873,2564506694,2
249915873,2564506685,3
249915873,2564506666,4
249915873,2564506674,5
249915873,2564506670,6
249915873,2564506701,7
249915873,2564506715,8
249915873,2564506731,9
249916185,2564504278,0
249916185,2564504250,1
249916185,2564504062,2
249916185,2564504160,3
249916185,2564504278,4
249916495,2564503782,0
249916495,2564503765,1
249916495,2564503741,2
249916495,2564503761,3
249916495,2564503782,4
249916808,2564504353,0
249916808,2564504385,1
249916808,2564504407,2
249916808,2564504375,3
249916808,2564504353,4
249917434,2564515337,0
249917434,2564515327,1
249917434,2564515315,2
249917434,2564515313,3
249917434,2564515304,4
249917434,2564515397,5
249917434,2564515421,6
249917434,2564515403,7
249917434,2564515337,8
249917915,2564517720,0
249917915,2564517731,1
249917915,2564517756,2
249917915,2564517743,3
249917915,2564517728,4
249917915,2564517720,5
249918434,2564519155,0
249918434,2564519290,1
249918434,2564519325,2
249918434,2564519211,3
249918434,2564519209,4
249918434,2564519180,5
249918434,2564519155,6
249919118,2564527982,0
249919118,2564527954,1
249919118,2564527895,2
249919118,2564527929,3
249919118,2564527982,4
249919428,2564526936,0
249919428,2564526972,1
249919428,2564526971,2
249919428,2564527000,3
249919428,2564527022,4
249919428,2564526958,5
249919428,2564526936,6
249919859,2564530679,0
249919859,2564530729,1
249919859,2564530733,2
249919859,2564530750,3
249919859,2564530763,4
249919859,2564530757,5
249919859,2564530770,6
249919859,2564530712,7
249919859,2564530679,8
249920499,2564538112,0
249920499,2564538143,1
249920499,2564538256,2
249920499,2564538248,3
249920499,2564538240,4
249920499,2564538224,5
249920499,2564538112,6
249921021,2564540478,0
249921021,2564540471,1
249921021,2564540448,2
249921021,2564540455,3
249921021,2564540478,4
249921856,2564546299,0
249921856,2564546300,1
249922333,2564554764,0
249922333,2564554843,1
249922333,2564554844,2
249922333,2564554850,3
249922333,2564554853,4
249922333,2564554854,5
249922333,2564554859,6
249922333,2564554860,7
249922333,2564554870,8
249922333,2564554808,9
249922333,2564554764,10
249922837,2564560075,0
249922837,2564560103,1
249922837,2564560120,2
249922837,2564560090,3
249922837,2564560075,4
249924145,2564574190,0
249924145,2564574246,1
249924145,2564574205,2
249924145,2564574173,3
249924145,2564574187,4
249924145,2564574190,5
249924514,2564578525,0
249924514,2564578539,1
249924514,2564578415,2
249924514,2564578373,3
249924514,2564578510,4
249924514,2564578550,5
249924514,2564578531,6
249924514,2564578558,7
249924514,2564578525,8
249924875,2564578182,0
249924875,2564578215,1
249924875,2564578233,2
249924875,2564578187,3
249924875,2564578182,4
249926427,2564587442,0
249926427,2564587511,1
249926427,2564587520,2
249926427,2564587448,3
249926427,2564587442,4
249927546,2564589089,0
249927546,2564589115,1
249927546,2564589125,2
249927546,2564589101,3
249927546,2564589089,4
249928182,2564593228,0
249928182,2564593171,1
249928182,2564593159,2
249928182,2564593216,3
249928182,2564593228,4
249928495,2564595070,0
249928495,2564595081,1
249928495,2564595077,2
249928495,2564595068,3
249928495,2564595057,4
249928495,2564595106,5
249928495,2564595116,6
249928495,2564595076,7
249928495,2564595070,8
249928800,2564593176,0
249928800,2564593222,1
249928800,2564593223,2
249928800,2564593225,3
249928800,2564593227,4
249928800,2564593182,5
249928800,2564593176,6
249929492,2564598220,0
249929492,2564598213,1
249929492,2564598215,2
249929492,2564598202,3
249929492,2564598194,4
249929492,2564598216,5
249929492,2564598220,6
249929828,2564602254,0
249929828,2564602251,1
249929828,2564602242,2
249929828,2564602249,3
249929828,2564602280,4
249929828,2564602291,5
249929828,2564602262,6
249929828,2564602254,7
249930163,2564604803,0
249930163,2564604845,1
249930163,2564604859,2
249930163,2564604809,3
249930163,2564604807,4
249930163,2564604806,5
249930163,2564604805,6
249930163,2564604803,7
249930478,2564604392,0
249930478,2564604457,1
249930478,2564604459,2
249930478,2564604474,3
249930478,2564604480,4
249930478,2564604394,5
249930478,2564604392,6
249930947,2564606254,0
249930947,2564606246,1
249930947,2564606249,2
249930947,2564606239,3
249930947,2564606272,4
249930947,2564606290,5
249930947,2564606257,6
249930947,2564606254,7
249931337,2564608051,0
249931337,2564608045,1
249931337,2564608043,2
249931337,2564608049,3
249931337,2564608051,4
249933366,2564620457,0
249933366,2564620510,1
249933366,2564620523,2
249933366,2564620479,3
249933366,2564620477,4
249933366,2564620465,5
249933366,2564620457,6
249933687,2564620233,0
249933687,2564620228,1
249933687,2564620264,2
249933687,2564620263,3
249933687,2564620303,4
249933687,2564620306,5
249933687,2564620278,6
249933687,2564620233,7
249934692,2564630531,0
249934692,2564630565,1
249934692,2564630566,2
249934692,2564630568,3
249934692,2564630573,4
249934692,2564630532,5
249934692,2564630531,6
249936772,2564650048,0
249936772,2564650055,1
249936772,2564650065,2
249936772,2564650059,3
249936772,2564650048,4
249938177,2564661877,0
249938177,2564661891,1
249938177,2564661923,2
249938177,2564661904,3
249938177,2564661877,4
249938591,2564664953,0
249938591,2564664966,1
249938591,2564664930,2
249938591,2564664915,3
249938591,2564664891,4
249938591,2564664873,5
249938591,2564664953,6
249938893,2564665674,0
249938893,2564665661,1
249938893,2564665640,2
249938893,2564665651,3
249938893,2564665674,4
249939373,2564668372,0
249939373,2564668382,1
249939373,2564668400,2
249939373,2564668390,3
249939373,2564668372,4
249940124,2564676083,0
249940124,2564676110,1
249940124,2564676165,2
249940124,2564676139,3
249940124,2564676127,4
249940124,2564676083,5
249941325,2564688445,0
249941325,2564688496,1
249941325,2564688589,2
249941325,2564688543,3
249941325,2564688445,4
249941679,2564687923,0
249941679,2564687954,1
249941679,2564687871,2
249941679,2564687842,3
249941679,2564687923,4
249942510,2564699776,0
249942510,2564699787,1
249942510,2564699808,2
249942510,2564699796,3
249942510,2564699778,4
249942510,2564699776,5
249943930,2564713787,0
249943930,2564713788,1
249943930,2564713770,2
249943930,2564713761,3
249943930,2564713789,4
249943930,2564713801,5
249943930,2564713787,6
249944388,2564716646,0
249944388,2564716704,1
249944388,2564716738,2
249944388,2564716668,3
249944388,2564716646,4
249944924,2564716873,0
249944924,2564716891,1
249944924,2564716921,2
249944924,2564716905,3
249944924,2564716880,4
249944924,2564716873,5
249945457,2564722667,0
249945457,2564722671,1
249945457,2564722680,2
249945457,2564722674,3
249945457,2564722667,4
249946153,2564735731,0
249946153,2564735744,1
249946153,2564735764,2
249946153,2564735749,3
249946153,2564735731,4
249946938,2564750056,0
249946938,2564750090,1
249946938,2564750129,2
249946938,2564750107,3
249946938,2564750056,4
249947405,2564759456,0
249947405,2564759482,1
249947405,2564759492,2
249947405,2564759473,3
249947405,2564759456,4
249948112,2564765969,0
249948112,2564765997,1
249948112,2564766012,2
249948112,2564765990,3
249948112,2564765969,4
249948613,2564770983,0
249948613,2564771012,1
249948613,2564771080,2
249948613,2564771052,3
249948613,2564770983,4
249949213,2564777078,0
249949213,2564777102,1
249949213,2564777112,2
249949213,2564777119,3
249949213,2564777168,4
249949213,2564777140,5
249949213,2564777078,6
249949767,2564784167,0
249949767,2564784187,1
249949767,2564784226,2
249949767,2564784205,3
249949767,2564784167,4
249951058,2564794295,0
249951058,2564794303,1
249951058,2564794317,2
249951058,2564794311,3
249951058,2564794295,4
249951615,2564794321,0
249951615,2564794328,1
249951615,2564794331,2
249951615,2564794327,3
249951615,2564794321,4
249953620,2564798041,0
249953620,2564798058,1
249953620,2564798110,2
249953620,2564798082,3
249953620,2564798077,4
249953620,2564798072,5
249953620,2564798071,6
249953620,2564798041,7
249954343,2564821251,0
249954343,2564821264,1
249954343,2564821231,2
249954343,2564821224,3
249954343,2564821195,4
249954343,2564821209,5
249954343,2564821190,6
249954343,2564821216,7
249954343,2564821226,8
249954343,2564821236,9
249954343,2564821339,10
249954343,2564821305,11
249954343,2564821275,12
249954343,2564821251,13
249954716,2564820218,0
249954716,2564820254,1
249954716,2564820298,2
249954716,2564820269,3
249954716,2564820218,4
249955266,2564832449,0
249955266,2564832489,1
249955266,2564832568,2
249955266,2564832543,3
249955266,2564832449,4
249956003,2564851360,0
249956003,2564851395,1
249956003,2564851471,2
249956003,2564851430,3
249956003,2564851360,4
249956938,2564862562,0
249956938,2564862614,1
249956938,2564862829,2
249956938,2564862747,3
249956938,2564862628,4
249956938,2564862562,5
249957242,2564862058,0
249957242,2564862175,1
249957242,2564862224,2
249957242,2564862084,3
249957242,2564862058,4
249959394,2564875146,0
249959394,2564875120,1
249959394,2564875216,2
249959394,2564875126,3
249959394,2564875172,4
249959394,2564875204,5
249959394,2564875285,6
249959394,2564875272,7
249959394,2564875302,8
249959394,2564875277,9
249959394,2564875241,10
249959394,2564875164,11
249959394,2564875146,12
249960055,2564874961,0
249960055,2564874995,1
249960055,2564874832,2
249960055,2564874814,3
249960055,2564874845,4
249960055,2564874961,5
249961240,2564887956,0
249961240,2564887921,1
249961240,2564887842,2
249961240,2564887858,3
249961240,2564887956,4
249961583,2564889304,0
249961583,2564889407,1
249961583,2564889472,2
249961583,2564889386,3
249961583,2564889304,4
249962120,2564901538,0
249962120,2564901566,1
249962120,2564901626,2
249962120,2564901589,3
249962120,2564901538,4
249962526,2564908096,0
249962526,2564908118,1
249962526,2564908142,2
249962526,2564908126,3
249962526,2564908096,4
249962839,2564907957,0
249962839,2564907970,1
249962839,2564907994,2
249962839,2564907972,3
249962839,2564907957,4
249963515,2564919671,0
249963515,2564919718,1
249963515,2564919780,2
249963515,2564919743,3
249963515,2564919671,4
249965029,2564926086,0
249965029,2564926149,1
249965029,2564926167,2
249965029,2564926111,3
249965029,2564926086,4
249965556,2564927644,0
249965556,2564927634,1
249965556,2564927653,2
249965556,2564927650,3
249965556,2564927785,4
249965556,2564927794,5
249965556,2564927781,6
249965556,2564927644,7
249966864,2564932914,0
249966864,2564932935,1
249966864,2564932985,2
249966864,2564932956,3
249966864,2564932914,4
249967379,2564935362,0
249967379,2564935357,1
249967379,2564935318,2
249967379,2564935324,3
249967379,2564935218,4
249967379,2564935205,5
249967379,2564935298,6
249967379,2564935305,7
249967379,2564935341,8
249967379,2564935335,9
249967379,2564935598,10
249967379,2564935620,11
249967379,2564935608,12
249967379,2564935362,13
249969126,2564942966,0
249969126,2564942983,1
249969126,2564943013,2
249969126,2564942998,3
249969126,2564942966,4
249970613,2564948491,0
249970613,2564948479,1
249970613,2564948470,2
249970613,2564948472,3
249970613,2564948533,4
249970613,2564948553,5
249970613,2564948509,6
249970613,2564948491,7
249971588,2564952287,0
249971588,2564952320,1
249971588,2564952197,2
249971588,2564952279,3
249971588,2564952257,4
249971588,2564952307,5
249971588,2564952362,6
249971588,2564952405,7
249971588,2564952542,8
249971588,2564952457,9
249971588,2564952411,10
249971588,2564952372,11
249971588,2564952287,12
249972194,2564951425,0
249972194,2564951545,1
249972194,2564951678,2
249972194,2564951498,3
249972194,2564951425,4
249972992,2564965809,0
249972992,2564965778,1
249972992,2564965834,2
249972992,2564965840,3
249972992,2564965873,4
249972992,2564965871,5
249972992,2564965809,6
249973612,2564977596,0
249973612,2564977606,1
249973612,2564977620,2
249973612,2564977616,3
249973612,2564977603,4
249973612,2564977596,5
249975396,2565000200,0
249975396,2565000195,1
249975396,2565000150,2
249975396,2565000158,3
249975396,2565000152,4
249975396,2565000157,5
249975396,2565000174,6
249975396,2565000200,7
249975839,2565009125,0
249975839,2565009182,1
249975839,2565009207,2
249975839,2565009154,3
249975839,2565009125,4
249976563,2565022276,0
249976563,2565022291,1
249976563,2565022301,2
249976563,2565022281,3
249976563,2565022279,4
249976563,2565022276,5
249977006,2565027291,0
249977006,2565027286,1
249977006,2565027273,2
249977006,2565027289,3
249977006,2565027318,4
249977006,2565027332,5
249977006,2565027302,6
249977006,2565027291,7
249977924,2565042480,0
249977924,2565042435,1
249977924,2565042515,2
249977924,2565042553,3
249977924,2565042544,4
249977924,2565042480,5
249979287,2565056264,0
249979287,2565056280,1
249979287,2565056349,2
249979287,2565056322,3
249979287,2565056264,4
249979740,2565064719,0
249979740,2565064762,1
249979740,2565064847,2
249979740,2565064799,3
249979740,2565064719,4
249980281,2565080612,0
249980281,2565080675,1
249980281,2565080700,2
249980281,2565080635,3
249980281,2565080633,4
249980281,2565080612,5
249980673,2565087651,0
249980673,2565087688,1
249980673,2565087729,2
249980673,2565087744,3
249980673,2565087677,4
249980673,2565087651,5
249980978,2565088967,0
249980978,2565089277,1
249980978,2565089292,2
249980978,2565088981,3
249980978,2565088967,4
249981495,2565096207,0
249981495,2565096221,1
249981495,2565096224,2
249981495,2565096238,3
249981495,2565096246,4
249981495,2565096225,5
249981495,2565096210,6
249981495,2565096207,7
249981918,2565099139,0
249981918,2565099145,1
249981918,2565099104,2
249981918,2565099096,3
249981918,2565099023,4
249981918,2565098985,5
249981918,2565099106,6
249981918,2565099179,7
249981918,2565099139,8
249982637,2565104089,0
249982637,2565104289,1
249982637,2565104308,2
249982637,2565104108,3
249982637,2565104089,4
249983006,2565108893,0
249983006,2565108921,1
249983006,2565108932,2
249983006,2565108904,3
249983006,2565108893,4
249983507,2565116410,0
249983507,2565116531,1
249983507,2565116546,2
249983507,2565116413,3
249983507,2565116410,4
249983947,2565120545,0
249983947,2565120536,1
249983947,2565120495,2
249983947,2565120491,3
249983947,2565119137,4
249983947,2565120731,5
249983947,2565120700,6
249983947,2565120710,7
249983947,2565120545,8
249984610,2565127911,0
249984610,2565127995,1
249984610,2565128024,2
249984610,2565127949,3
249984610,2565127911,4
249985179,2565131618,0
249985179,2565131733,1
249985179,2565131750,2
249985179,2565131625,3
249985179,2565131618,4
249985908,2565141896,0
249985908,2565141980,1
249985908,2565141984,2
249985908,2565141899,3
249985908,2565141896,4
249994420,2565185839,0
249994420,2565185820,1
249994420,2565185769,2
249994420,2565185782,3
249994420,2565185839,4
249997579,2565226649,0
249997579,2565226660,1
249997579,2565226669,2
249997579,2565226672,3
249997579,2565226662,4
249997579,2565226653,5
249997579,2565226649,6
250004271,2565315972,0
250004271,2565315956,1
250004271,2565315953,2
250004271,2565315970,3
250004271,2565315972,4
250004649,2565314657,0
250004649,2565314731,1
250004649,2565314742,2
250004649,2565314671,3
250004649,2565314657,4
250005285,2565326308,0
250005285,2565326271,1
250005285,2565326260,2
250005285,2565326300,3
250005285,2565326308,4
250005600,2565325317,0
250005600,2565325319,1
250005600,2565325261,2
250005600,2565325260,3
250005600,2565325280,4
250005600,2565325317,5
250006621,2565333335,0
250006621,2565333334,1
250006621,2565333326,2
250006621,2565333327,3
250006621,2565333272,4
250006621,2565333271,5
250006621,2565333317,6
250006621,2565333325,7
250006621,2565333305,8
250006621,2565333296,9
250006621,2565333301,10
250006621,2565333309,11
250006621,2565333333,12
250006621,2565333332,13
250006621,2565333331,14
250006621,2565333330,15
250006621,2565333360,16
250006621,2565333361,17
250006621,2565333349,18
250006621,2565333354,19
250006621,2565333364,20
250006621,2565333365,21
250006621,2565333335,22
250008090,2565341907,0
250008090,2565341868,1
250008090,2565341862,2
250008090,2565341882,3
250008090,2565341877,4
250008090,2565341889,5
250008090,2565341907,6
250010238,2565351480,0
250010238,2565351455,1
250010238,2565351453,2
250010238,2565351450,3
250010238,2565351446,4
250010238,2565351478,5
250010238,2565351480,6
250012342,2565370434,0
250012342,2565370442,1
250012342,2565370490,2
250012342,2565370478,3
250012342,2565370434,4
250012997,2565380284,0
250012997,2565380306,1
250012997,2565380335,2
250012997,2565380319,3
250012997,2565380284,4
250013359,2565381386,0
250013359,2565381440,1
250013359,2565381456,2
250013359,2565381412,3
250013359,2565381386,4
250014785,2565399637,0
250014785,2565399651,1
250014785,2565399685,2
250014785,2565399669,3
250014785,2565399637,4
250015138,2565398955,0
250015138,2565398936,1
250015138,2565398844,2
250015138,2565398879,3
250015138,2565398955,4
250016676,2565413995,0
250016676,2565414008,1
250016676,2565413967,2
250016676,2565413955,3
250016676,2565413916,4
250016676,2565413937,5
250016676,2565414069,6
250016676,2565414034,7
250016676,2565413995,8
250017054,2565412694,0
250017054,2565412702,1
250017054,2565412661,2
250017054,2565412656,3
250017054,2565412641,4
250017054,2565412635,5
250017054,2565412632,6
250017054,2565412611,7
250017054,2565412652,8
250017054,2565412728,9
250017054,2565412694,10
250018659,2565435780,0
250018659,2565435784,1
250018659,2565435702,2
250018659,2565435675,3
250018659,2565435662,4
250018659,2565435573,5
250018659,2565435710,6
250018659,2565435715,7
250018659,2565435765,8
250018659,2565435796,9
250018659,2565435780,10
250019159,2565439590,0
250019159,2565439609,1
250019159,2565439602,2
250019159,2565439639,3
250019159,2565439767,4
250019159,2565439711,5
250019159,2565439590,6
250019542,2565433747,0
250019542,2565434124,1
250019542,2565434175,2
250019542,2565433817,3
250019542,2565433747,4
250021353,2565460466,0
250021353,2565460556,1
250021353,2565460622,2
250021353,2565460508,3
250021353,2565460466,4
250021824,2565464283,0
250021824,2565464197,1
250021824,2565464061,2
250021824,2565464110,3
250021824,2565464283,4
250022192,2565466340,0
250022192,2565466600,1
250022192,2565466662,2
250022192,2565466403,3
250022192,2565466340,4
250023098,2565480153,0
250023098,2565480186,1
250023098,2565480178,2
250023098,2565480141,3
250023098,2565480133,4
250023098,2565480174,5
250023098,2565480172,6
250023098,2565479524,7
250023098,2565479528,8
250023098,2565479576,9
250023098,2565479578,10
250023098,2565479533,11
250023098,2565479547,12
250023098,2565479584,13
250023098,2565479582,14
250023098,2565479553,15
250023098,2565479556,16
250023098,2565480193,17
250023098,2565480191,18
250023098,2565480159,19
250023098,2565480153,20
250023491,2565478994,0
250023491,2565479056,1
250023491,2565479082,2
250023491,2565479021,3
250023491,2565479011,4
250023491,2565478994,5
250025461,2565498535,0
250025461,2565498530,1
250025461,2565498523,2
250025461,2565498529,3
250025461,2565498535,4
250026443,2565496993,0
250026443,2565497022,1
250026443,2565497066,2
250026443,2565497072,3
250026443,2565497129,4
250026443,2565497107,5
250026443,2565497035,6
250026443,2565496993,7
250027353,2565499357,0
250027353,2565499370,1
250027353,2565499366,2
250027353,2565499429,3
250027353,2565499432,4
250027353,2565499434,5
250027353,2565499460,6
250027353,2565499387,7
250027353,2565499357,8
250028575,2565509694,0
250028575,2565509699,1
250028575,2565509718,2
250028575,2565509717,3
250028575,2565509739,4
250028575,2565509726,5
250028575,2565509694,6
250029003,2565521133,0
250029003,2565521135,1
250029003,2565521072,2
250029003,2565520996,3
250029003,2565521082,4
250029003,2565521156,5
250029003,2565521133,6
250029303,2565518143,0
250029303,2565518204,1
250029303,2565518221,2
250029303,2565518159,3
250029303,2565518143,4
250029607,2565513377,0
250029607,2565513401,1
250029607,2565513455,2
250029607,2565513462,3
250029607,2565513643,4
250029607,2565513614,5
250029607,2565513696,6
250029607,2565513630,7
250029607,2565513377,8
250030471,2565530425,0
250030471,2565530479,1
250030471,2565530513,2
250030471,2565530458,3
250030471,2565530425,4
250030784,2565529142,0
250030784,2565529191,1
250030784,2565529223,2
250030784,2565529164,3
250030784,2565529142,4
250031678,2565538634,0
250031678,2565538666,1
250031678,2565538676,2
250031678,2565538648,3
250031678,2565538634,4
250032282,2565544992,0
250032282,2565545026,1
250032282,2565545039,2
250032282,2565545007,3
250032282,2565544992,4
250032633,2565543741,0
250032633,2565543818,1
250032633,2565543836,2
250032633,2565543765,3
250032633,2565543741,4
250033935,2565556908,0
250033935,2565556905,1
250033935,2565556913,2
250033935,2565556911,3
250033935,2565556988,4
250033935,2565556993,5
250033935,2565556965,6
250033935,2565556962,7
250033935,2565556929,8
250033935,2565556917,9
250033935,2565556908,10
250035197,2565575430,0
250035197,2565575626,1
250035197,2565575718,2
250035197,2565575450,3
250035197,2565575430,4
250035500,2565575727,0
250035500,2565575816,1
250035500,2565575834,2
250035500,2565575745,3
250035500,2565575727,4
250038682,2565602237,0
250038682,2565602231,1
250038682,2565602164,2
250038682,2565602205,3
250038682,2565602385,4
250038682,2565602361,5
250038682,2565602402,6
250038682,2565602391,7
250038682,2565602237,8
250039400,2565603433,0
250039400,2565603435,1
250039400,2565603591,2
250039400,2565603582,3
250039400,2565603433,4
250040134,2565599757,0
250040134,2565599769,1
250040134,2565599918,2
250040134,2565599898,3
250040134,2565599888,4
250040134,2565599757,5
250041668,2565618849,0
250041668,2565618862,1
250041668,2565618928,2
250041668,2565618912,3
250041668,2565618849,4
250042002,2565620220,0
250042002,2565620226,1
250042002,2565620251,2
250042002,2565620245,3
250042002,2565620220,4
250042308,2565618810,0
250042308,2565618818,1
250042308,2565618850,2
250042308,2565618843,3
250042308,2565618810,4
250043342,2565640595,0
250043342,2565640610,1
250043342,2565640844,2
250043342,2565640830,3
250043342,2565640676,4
250043342,2565640595,5
250044115,2565633283,0
250044115,2565633285,1
250044115,2565633303,2
250044115,2565633299,3
250044115,2565633283,4
250045384,2565653102,0
250045384,2565653104,1
250045384,2565653072,2
250045384,2565653080,3
250045384,2565653159,4
250045384,2565653155,5
250045384,2565653112,6
250045384,2565653110,7
250045384,2565653102,8
250045711,2565648748,0
250045711,2565648672,1
250045711,2565648710,2
250045711,2565648715,3
250045711,2565648719,4
250045711,2565648751,5
250045711,2565648749,6
250045711,2565648753,7
250045711,2565648748,8
250046018,2565648494,0
250046018,2565648509,1
250046018,2565648513,2
250046018,2565648511,3
250046018,2565648535,4
250046018,2565648518,5
250046018,2565648494,6
250052750,2565708512,0
250052750,2565708513,1
250052750,2565708557,2
250052750,2565708550,3
250052750,2565708544,4
250052750,2565708512,5
250114165,2566218865,0
250114165,2566218897,1
250114165,2566218949,2
250114165,2566218920,3
250114165,2566218865,4
250114466,2566218999,0
250114466,2566219019,1
250114466,2566218983,2
250114466,2566219033,3
250114466,2566219088,4
250114466,2566219129,5
250114466,2566219170,6
250114466,2566219084,7
250114466,2566218999,8
250116258,2566239057,0
250116258,2566239049,1
250116258,2566239029,2
250116258,2566239033,3
250116258,2566239057,4
250117585,2566250262,0
250117585,2566250277,1
250117585,2566250278,2
250117585,2566250264,3
250117585,2566250262,4
250117975,2566250249,0
250117975,2566250235,1
250117975,2566250232,2
250117975,2566250247,3
250117975,2566250249,4
250118608,2566255880,0
250118608,2566255898,1
250118608,2566255900,2
250118608,2566255884,3
250118608,2566255880,4
250118945,2566257028,0
250118945,2566257017,1
250118945,2566257016,2
250118945,2566257027,3
250118945,2566257028,4
250119400,2566259798,0
250119400,2566259842,1
250119400,2566259862,2
250119400,2566259808,3
250119400,2566259798,4
250120858,2566271386,0
250120858,2566271734,1
250120858,2566271706,2
250120858,2566271909,3
250120858,2566271921,4
250120858,2566272049,5
250120858,2566272059,6
250120858,2566271864,7
250120858,2566271885,8
250120858,2566271684,9
250120858,2566271675,10
250120858,2566271400,11
250120858,2566271386,12
250122355,2566279464,0
250122355,2566279498,1
250122355,2566279550,2
250122355,2566279568,3
250122355,2566279544,4
250122355,2566279464,5
250124032,2566286106,0
250124032,2566286114,1
250124032,2566285949,2
250124032,2566285948,3
250124032,2566286106,4
250125634,2566295344,0
250125634,2566295305,1
250125634,2566295287,2
250125634,2566295330,3
250125634,2566295338,4
250125634,2566295344,5
250127186,2566303414,0
250127186,2566303444,1
250127186,2566303450,2
250127186,2566303424,3
250127186,2566303414,4
250128380,2566309672,0
250128380,2566309682,1
250128380,2566309684,2
250128380,2566309676,3
250128380,2566309672,4
250130922,2566326964,0
250130922,2566326983,1
250130922,2566326988,2
250130922,2566326998,3
250130922,2566327008,4
250130922,2566327014,5
250130922,2566327020,6
250130922,2566327026,7
250130922,2566327036,8
250130922,2566327028,9
250130922,2566327024,10
250130922,2566327015,11
250130922,2566327016,12
250130922,2566326976,13
250130922,2566326973,14
250130922,2566326964,15
250131749,2566330923,0
250131749,2566330940,1
250131749,2566330941,2
250131749,2566330953,3
250131749,2566330956,4
250131749,2566330978,5
250131749,2566330984,6
250131749,2566330962,7
250131749,2566330968,8
250131749,2566330936,9
250131749,2566330935,10
250131749,2566330925,11
250131749,2566330923,12
250132721,2566337013,0
250132721,2566336979,1
250132721,2566336978,2
250132721,2566336983,3
250132721,2566336981,4
