42977196,40.536535,-74.183952,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:19:09Z
42978674,40.62126,-74.108435,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:19:26Z
42980575,40.627223,-74.110937,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:19:45Z
42982399,40.627329,-74.0742095,ebrelsford,19239,3,30974822,2015-05-10T20:38:06Z
42984068,40.578109,-74.135271,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:20:24Z
42985939,40.6443815,-74.08978,Kyzersawsay,4695614,3,42741262,2016-10-08T19:50:30Z
42987788,40.607487,-74.157134,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:21:20Z
42989889,40.558819,-74.110624,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:21:43Z
42991741,40.5675766,-74.1271413,thetornado76,1624486,4,42289226,2016-09-20T05:05:32Z
42993341,40.546584,-74.15926,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:22:31Z
42995450,40.616163,-74.083313,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:22:55Z
42997702,40.6001716,-74.0553855,ethomas33,2974475,4,33246788,2015-08-10T18:30:37Z
42999625,40.605995,-74.095093,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:24:05Z
43001210,40.550799,-74.194636,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:24:35Z
43003278,40.605835,-74.136948,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:25:09Z
43005210,40.562267,-74.173485,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:25:39Z
43006752,40.603356,-74.093458,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:26:11Z
43009262,40.552686,-74.199015,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:26:41Z
43011252,40.544834,-74.213253,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:27:22Z
43013281,40.622633,-74.138508,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:27:43Z
43015649,40.571882,-74.10054,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:28:04Z
43018337,40.551141,-74.179799,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:28:24Z
43020937,40.536115,-74.222032,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:28:45Z
43023752,40.530019,-74.16737,woodpeck_fixbot,147510,2,3426638,2009-12-22T12:29:08Z
43026682,40.561402,-74.184089,woodpeck_fixbot,147510,2,3162890,2009-11-19T19:09:49Z
45258261,40.7715323,-73.8599416,effektz,3983283,3,39512371,2016-05-23T15:29:04Z
45363140,40.6551003,-73.81281,Roadrunner21,330773,3,11181628,2012-04-04T20:16:50Z
45450785,40.6877956,-74.1681452,partim,48010,2,1275418,2009-05-21T14:15:28Z
46885157,40.6468789,-73.7881104,dwh1985,3176959,2,37943050,2016-03-19T18:15:13Z
60007341,40.8473334,-73.9459774,BlaueBlüte,238370,11,11339190,2012-04-17T23:42:35Z
60652235,40.5295801,-74.2245547,KindredCoda,14293,4,6451778,2010-11-25T02:23:02Z
60811196,40.860913,-73.9591162,Olek Lorenc,154730,2,2842201,2009-10-14T06:40:59Z
